subject_id,motion,record_id,feature,condition,value
p14,Global,hook_right_p14_Global_001_similarity_matrix,Joint Angle,Post,0.4537767683988106
p14,Global,jap_p14_Global_similarity_matrix,Joint Angle,Post,0.5539952119827695
p14,Global,straight_p14_Global_003_similarity_matrix,Joint Angle,Post,0.5436796543636526
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Joint Angle,Post,0.584566160439927
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Joint Angle,Post,0.4775332628051395
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Arm,Pre,0.16296193346025895
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Arm,Pre,0.11128998178401002
p14,Global,jap_p14_Global_similarity_matrix,Left_Arm,Pre,0.20770571477405492
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Arm,Pre,0.2208434599365038
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Arm,Pre,0.13555070116864126
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Arm,Pre,0.16901924888861058
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Arm,Main,0.1517351715141332
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Arm,Main,0.12394020796390806
p14,Global,jap_p14_Global_similarity_matrix,Left_Arm,Main,0.21868444039620938
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Arm,Main,0.2014223038164624
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Arm,Main,0.13862756741614218
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Arm,Main,0.1456563173429475
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Arm,Post,0.1259359328705401
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Arm,Post,0.09381115279087122
p14,Global,jap_p14_Global_similarity_matrix,Left_Arm,Post,0.21389836640693205
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Arm,Post,0.19263484528800517
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Arm,Post,0.13352905895157116
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Arm,Post,0.15219024958856192
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Leg,Pre,0.32129646527801786
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Leg,Pre,0.3051087043442836
p14,Global,jap_p14_Global_similarity_matrix,Left_Leg,Pre,0.2510775940644867
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Leg,Pre,0.35973879623228777
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Leg,Pre,0.31979936420939614
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Leg,Pre,0.3093479443589177
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Leg,Main,0.3303231474697238
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Leg,Main,0.29488210022969913
p14,Global,jap_p14_Global_similarity_matrix,Left_Leg,Main,0.3128047725027112
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Leg,Main,0.3579209144637341
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Leg,Main,0.32511768685740816
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Leg,Main,0.3155592269940573
p14,Global,hook_left_p14_Global_002_similarity_matrix,Left_Leg,Post,0.3265998602123835
p14,Global,hook_right_p14_Global_001_similarity_matrix,Left_Leg,Post,0.2715661534056394
p14,Global,jap_p14_Global_similarity_matrix,Left_Leg,Post,0.31142074238878403
p14,Global,straight_p14_Global_003_similarity_matrix,Left_Leg,Post,0.3488782131173342
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Left_Leg,Post,0.3110407244123099
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Left_Leg,Post,0.3156590194616961
p14,Global,hook_left_p14_Global_002_similarity_matrix,Overall,Pre,0.2283222439418207
p14,Global,hook_right_p14_Global_001_similarity_matrix,Overall,Pre,0.19307696037003522
p14,Global,jap_p14_Global_similarity_matrix,Overall,Pre,0.18018578555932904
p14,Global,straight_p14_Global_003_similarity_matrix,Overall,Pre,0.21975462913045157
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Overall,Pre,0.22914000610863777
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Overall,Pre,0.20173530069769702
p14,Global,hook_left_p14_Global_002_similarity_matrix,Overall,Main,0.23377184914138371
p14,Global,hook_right_p14_Global_001_similarity_matrix,Overall,Main,0.20367710179542328
p14,Global,jap_p14_Global_similarity_matrix,Overall,Main,0.20924456300639957
p14,Global,straight_p14_Global_003_similarity_matrix,Overall,Main,0.2217526462628637
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Overall,Main,0.23673280627381743
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Overall,Main,0.194689678626722
p14,Global,hook_left_p14_Global_002_similarity_matrix,Overall,Post,0.23195762456757169
p14,Global,hook_right_p14_Global_001_similarity_matrix,Overall,Post,0.18591704069321124
p14,Global,jap_p14_Global_similarity_matrix,Overall,Post,0.2217154486862097
p14,Global,straight_p14_Global_003_similarity_matrix,Overall,Post,0.21331968497678572
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Overall,Post,0.22760574173933276
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Overall,Post,0.19273686607312107
p14,Global,hook_left_p14_Global_002_similarity_matrix,Position,Pre,0.047643875482572304
p14,Global,hook_right_p14_Global_001_similarity_matrix,Position,Pre,0.0476207835031623
p14,Global,jap_p14_Global_similarity_matrix,Position,Pre,0.04763493031226688
p14,Global,straight_p14_Global_003_similarity_matrix,Position,Pre,0.05057535282924077
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Position,Pre,0.04769905430150641
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Position,Pre,0.047753699461877144
p14,Global,hook_left_p14_Global_002_similarity_matrix,Position,Main,0.04767072097132928
p14,Global,hook_right_p14_Global_001_similarity_matrix,Position,Main,0.047624761797305265
p14,Global,jap_p14_Global_similarity_matrix,Position,Main,0.047639439253935496
p14,Global,straight_p14_Global_003_similarity_matrix,Position,Main,0.04996561847958076
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Position,Main,0.0476480850432803
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Position,Main,0.04774100658839479
p14,Global,hook_left_p14_Global_002_similarity_matrix,Position,Post,0.047666611250330074
p14,Global,hook_right_p14_Global_001_similarity_matrix,Position,Post,0.04761970445097688
p14,Global,jap_p14_Global_similarity_matrix,Position,Post,0.04767555375565829
p14,Global,straight_p14_Global_003_similarity_matrix,Position,Post,0.04871776783583152
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Position,Post,0.04762899624898624
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Position,Post,0.047738969700526546
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Arm,Pre,0.1785130324381396
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Arm,Pre,0.10895525672981743
p14,Global,jap_p14_Global_similarity_matrix,Right_Arm,Pre,0.26246185521731286
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Arm,Pre,0.30179162453656366
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Arm,Pre,0.21623451902198143
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Arm,Pre,0.16481668114148715
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Arm,Main,0.16726698707669302
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Arm,Main,0.11208766967212597
p14,Global,jap_p14_Global_similarity_matrix,Right_Arm,Main,0.2678435529601207
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Arm,Main,0.24854141758334428
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Arm,Main,0.2171264491127648
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Arm,Main,0.16076239264073086
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Arm,Post,0.15557410798491272
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Arm,Post,0.0897622774874965
p14,Global,jap_p14_Global_similarity_matrix,Right_Arm,Post,0.28092367058141415
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Arm,Post,0.22661676645896184
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Arm,Post,0.20981935250890885
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Arm,Post,0.15911640371687433
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Leg,Pre,0.30926142056253225
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Leg,Pre,0.2490988405905298
p14,Global,jap_p14_Global_similarity_matrix,Right_Leg,Pre,0.24427329775230572
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Leg,Pre,0.2797263933304649
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Leg,Pre,0.3299500801923591
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Leg,Pre,0.293418141034484
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Leg,Main,0.3207053436219508
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Leg,Main,0.24707535057786897
p14,Global,jap_p14_Global_similarity_matrix,Right_Leg,Main,0.3165691652215303
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Leg,Main,0.2853694420926653
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Leg,Main,0.3346953036520208
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Leg,Main,0.2823454763216318
p14,Global,hook_left_p14_Global_002_similarity_matrix,Right_Leg,Post,0.32832292918572226
p14,Global,hook_right_p14_Global_001_similarity_matrix,Right_Leg,Post,0.2229731496639394
p14,Global,jap_p14_Global_similarity_matrix,Right_Leg,Post,0.3326144903011902
p14,Global,straight_p14_Global_003_similarity_matrix,Right_Leg,Post,0.27660763119676
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Right_Leg,Post,0.322198445887552
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Right_Leg,Post,0.28277953644750553
p14,Global,hook_left_p14_Global_002_similarity_matrix,rotation,Pre,0.7335336031199968
p14,Global,hook_right_p14_Global_001_similarity_matrix,rotation,Pre,0.5570038248127761
p14,Global,jap_p14_Global_similarity_matrix,rotation,Pre,0.8900864125205882
p14,Global,straight_p14_Global_003_similarity_matrix,rotation,Pre,0.8987766487486049
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,rotation,Pre,0.7434826530873689
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,rotation,Pre,0.765429747946777
p14,Global,hook_left_p14_Global_002_similarity_matrix,rotation,Main,0.700366716669128
p14,Global,hook_right_p14_Global_001_similarity_matrix,rotation,Main,0.5360548360684354
p14,Global,jap_p14_Global_similarity_matrix,rotation,Main,0.8935336171775449
p14,Global,straight_p14_Global_003_similarity_matrix,rotation,Main,0.83732658032257
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,rotation,Main,0.7517804199369993
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,rotation,Main,0.7462602867128311
p14,Global,hook_left_p14_Global_002_similarity_matrix,rotation,Post,0.6801004259287861
p14,Global,hook_right_p14_Global_001_similarity_matrix,rotation,Post,0.45317097323525457
p14,Global,jap_p14_Global_similarity_matrix,rotation,Post,0.8971242316555607
p14,Global,straight_p14_Global_003_similarity_matrix,rotation,Post,0.811515243575973
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,rotation,Post,0.7382102299852136
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,rotation,Post,0.7487724481330652
p14,Global,hook_left_p14_Global_002_similarity_matrix,Velocity,Pre,0.07219058574104145
p14,Global,hook_right_p14_Global_001_similarity_matrix,Velocity,Pre,0.04798832965038078
p14,Global,jap_p14_Global_similarity_matrix,Velocity,Pre,0.048314198598717994
p14,Global,straight_p14_Global_003_similarity_matrix,Velocity,Pre,0.04976817742754661
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Velocity,Pre,0.048137092722952544
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Velocity,Pre,0.04920412603467841
p14,Global,hook_left_p14_Global_002_similarity_matrix,Velocity,Main,0.07075100798405942
p14,Global,hook_right_p14_Global_001_similarity_matrix,Velocity,Main,0.04855192759387865
p14,Global,jap_p14_Global_similarity_matrix,Velocity,Main,0.04921711412463202
p14,Global,straight_p14_Global_003_similarity_matrix,Velocity,Main,0.047892096027175333
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Velocity,Main,0.04794042298732483
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Velocity,Main,0.048762495722393794
p14,Global,hook_left_p14_Global_002_similarity_matrix,Velocity,Post,0.06941596619943365
p14,Global,hook_right_p14_Global_001_similarity_matrix,Velocity,Post,0.047950332764703264
p14,Global,jap_p14_Global_similarity_matrix,Velocity,Post,0.05513584788647561
p14,Global,straight_p14_Global_003_similarity_matrix,Velocity,Post,0.04773786037498253
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Velocity,Post,0.04780369314038893
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Velocity,Post,0.04889417720163293
p15,Global,hook_left_p15_Global_002_similarity_matrix,Acceleration,Pre,0.06746353408547481
p15,Global,hook_right_p15_Global_001_similarity_matrix,Acceleration,Pre,0.055609699821222644
p15,Global,jap_p15_Global_similarity_matrix,Acceleration,Pre,0.047794216839976554
p15,Global,straight_p15_Global_003_similarity_matrix,Acceleration,Pre,0.04839690479869398
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Acceleration,Pre,0.04915382421892961
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Acceleration,Pre,0.05072930517228088
p15,Global,hook_left_p15_Global_002_similarity_matrix,Acceleration,Main,0.06769917984058381
p15,Global,hook_right_p15_Global_001_similarity_matrix,Acceleration,Main,0.05653440903570808
p15,Global,jap_p15_Global_similarity_matrix,Acceleration,Main,0.0477542617734622
p15,Global,straight_p15_Global_003_similarity_matrix,Acceleration,Main,0.04893782739299278
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Acceleration,Main,0.04902355688907944
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Acceleration,Main,0.050998545555696835
p15,Global,hook_left_p15_Global_002_similarity_matrix,Acceleration,Post,0.07006323245062171
p15,Global,hook_right_p15_Global_001_similarity_matrix,Acceleration,Post,0.05714505852148279
p15,Global,jap_p15_Global_similarity_matrix,Acceleration,Post,0.04775234737480987
p15,Global,straight_p15_Global_003_similarity_matrix,Acceleration,Post,0.04890730870200418
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Acceleration,Post,0.04903191078189048
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Acceleration,Post,0.04989366458296951
p15,Global,hook_left_p15_Global_002_similarity_matrix,Core,Pre,0.4706815439116288
p15,Global,hook_right_p15_Global_001_similarity_matrix,Core,Pre,0.3912830437854584
p15,Global,jap_p15_Global_similarity_matrix,Core,Pre,0.48197582647834947
p15,Global,straight_p15_Global_003_similarity_matrix,Core,Pre,0.4536862916569838
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Core,Pre,0.4636628216249318
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Core,Pre,0.42687832039011
p15,Global,hook_left_p15_Global_002_similarity_matrix,Core,Main,0.47396449439682053
p15,Global,hook_right_p15_Global_001_similarity_matrix,Core,Main,0.38843031797893474
p15,Global,jap_p15_Global_similarity_matrix,Core,Main,0.4707559739709231
p15,Global,straight_p15_Global_003_similarity_matrix,Core,Main,0.47116119262098394
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Core,Main,0.44060948052257143
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Core,Main,0.42227093293032547
p15,Global,hook_left_p15_Global_002_similarity_matrix,Core,Post,0.4683504662346259
p15,Global,hook_right_p15_Global_001_similarity_matrix,Core,Post,0.36810258880950947
p15,Global,jap_p15_Global_similarity_matrix,Core,Post,0.476607345880414
p15,Global,straight_p15_Global_003_similarity_matrix,Core,Post,0.4751646835475465
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Core,Post,0.4254136053246619
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Core,Post,0.4044362671674687
p15,Global,hook_left_p15_Global_002_similarity_matrix,Head,Pre,0.3351429546456119
p15,Global,hook_right_p15_Global_001_similarity_matrix,Head,Pre,0.3114414322841896
p15,Global,jap_p15_Global_similarity_matrix,Head,Pre,0.30324345553783305
p15,Global,straight_p15_Global_003_similarity_matrix,Head,Pre,0.33466203431376307
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Head,Pre,0.3400359265215811
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Head,Pre,0.345806036330249
p15,Global,hook_left_p15_Global_002_similarity_matrix,Head,Main,0.35726420794684205
p15,Global,hook_right_p15_Global_001_similarity_matrix,Head,Main,0.3000672707899517
p15,Global,jap_p15_Global_similarity_matrix,Head,Main,0.3053334004852775
p15,Global,straight_p15_Global_003_similarity_matrix,Head,Main,0.34064529134030475
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Head,Main,0.3401718876594472
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Head,Main,0.339394565516143
p15,Global,hook_left_p15_Global_002_similarity_matrix,Head,Post,0.3579271619867944
p15,Global,hook_right_p15_Global_001_similarity_matrix,Head,Post,0.28326480842215457
p15,Global,jap_p15_Global_similarity_matrix,Head,Post,0.30924502426313494
p15,Global,straight_p15_Global_003_similarity_matrix,Head,Post,0.3393022513079777
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Head,Post,0.3458000725636839
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Head,Post,0.32428445315398735
p15,Global,hook_left_p15_Global_002_similarity_matrix,Joint Angle,Pre,0.37929250730451114
p15,Global,hook_right_p15_Global_001_similarity_matrix,Joint Angle,Pre,0.5622827507895413
p15,Global,jap_p15_Global_similarity_matrix,Joint Angle,Pre,0.3972589023427876
p15,Global,straight_p15_Global_003_similarity_matrix,Joint Angle,Pre,0.5200621601550777
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Joint Angle,Pre,0.5017705643521493
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Joint Angle,Pre,0.5089734890881615
p15,Global,hook_left_p15_Global_002_similarity_matrix,Joint Angle,Main,0.40482633327539413
p15,Global,hook_right_p15_Global_001_similarity_matrix,Joint Angle,Main,0.5597725569555482
p15,Global,jap_p15_Global_similarity_matrix,Joint Angle,Main,0.44920650050746
p15,Global,straight_p15_Global_003_similarity_matrix,Joint Angle,Main,0.5771904518540378
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Joint Angle,Main,0.5236380971196213
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Joint Angle,Main,0.5295388485062279
p15,Global,hook_left_p15_Global_002_similarity_matrix,Joint Angle,Post,0.3990256438203948
p15,Global,hook_right_p15_Global_001_similarity_matrix,Joint Angle,Post,0.550704783330147
p15,Global,jap_p15_Global_similarity_matrix,Joint Angle,Post,0.4372144157077716
p15,Global,straight_p15_Global_003_similarity_matrix,Joint Angle,Post,0.5623781277494696
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Joint Angle,Post,0.5103449813639613
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Joint Angle,Post,0.530732410865334
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Arm,Pre,0.16545265469256215
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Arm,Pre,0.1669480820057498
p15,Global,jap_p15_Global_similarity_matrix,Left_Arm,Pre,0.1795944108184111
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Arm,Pre,0.23757332534687503
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Arm,Pre,0.16400081999216892
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Arm,Pre,0.17693808514840173
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Arm,Main,0.21247664159993254
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Arm,Main,0.1854803501813945
p15,Global,jap_p15_Global_similarity_matrix,Left_Arm,Main,0.18546477849056212
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Arm,Main,0.2421616090578279
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Arm,Main,0.1713992149014044
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Arm,Main,0.19860594041862842
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Arm,Post,0.1917053187720384
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Arm,Post,0.18318277989014614
p15,Global,jap_p15_Global_similarity_matrix,Left_Arm,Post,0.19928840490026598
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Arm,Post,0.2362805840349075
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Arm,Post,0.16826940322695272
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Arm,Post,0.17477056480611478
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Leg,Pre,0.2585939569348381
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Leg,Pre,0.26324722484097884
p15,Global,jap_p15_Global_similarity_matrix,Left_Leg,Pre,0.25634288634784375
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Leg,Pre,0.28918437208087494
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Leg,Pre,0.31335701136234034
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Leg,Pre,0.2945213272344075
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Leg,Main,0.28210193795116556
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Leg,Main,0.25591195638857506
p15,Global,jap_p15_Global_similarity_matrix,Left_Leg,Main,0.29434234444736995
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Leg,Main,0.3022996122164884
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Leg,Main,0.267332788869885
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Leg,Main,0.2916855629270197
p15,Global,hook_left_p15_Global_002_similarity_matrix,Left_Leg,Post,0.2729000747293203
p15,Global,hook_right_p15_Global_001_similarity_matrix,Left_Leg,Post,0.24931980564477002
p15,Global,jap_p15_Global_similarity_matrix,Left_Leg,Post,0.29082074676043546
p15,Global,straight_p15_Global_003_similarity_matrix,Left_Leg,Post,0.2937321717903725
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Left_Leg,Post,0.26643403590334247
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Left_Leg,Post,0.26476934116509787
p15,Global,hook_left_p15_Global_002_similarity_matrix,Overall,Pre,0.17116529102091338
p15,Global,hook_right_p15_Global_001_similarity_matrix,Overall,Pre,0.22253231457523506
p15,Global,jap_p15_Global_similarity_matrix,Overall,Pre,0.16461148978825144
p15,Global,straight_p15_Global_003_similarity_matrix,Overall,Pre,0.2063534842320948
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Overall,Pre,0.1997314329259662
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Overall,Pre,0.20298271504421783
p15,Global,hook_left_p15_Global_002_similarity_matrix,Overall,Main,0.18073633878996095
p15,Global,hook_right_p15_Global_001_similarity_matrix,Overall,Main,0.22201786378826635
p15,Global,jap_p15_Global_similarity_matrix,Overall,Main,0.18201135271801455
p15,Global,straight_p15_Global_003_similarity_matrix,Overall,Main,0.22682713079114686
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Overall,Main,0.20697103726854352
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Overall,Main,0.20993884196528168
p15,Global,hook_left_p15_Global_002_similarity_matrix,Overall,Post,0.18011842504878686
p15,Global,hook_right_p15_Global_001_similarity_matrix,Overall,Post,0.21912849315090505
p15,Global,jap_p15_Global_similarity_matrix,Overall,Post,0.1779786980880572
p15,Global,straight_p15_Global_003_similarity_matrix,Overall,Post,0.22166540386671874
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Overall,Post,0.20255985709002117
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Overall,Post,0.2097358561127495
p15,Global,hook_left_p15_Global_002_similarity_matrix,Position,Pre,0.04766867963060588
p15,Global,hook_right_p15_Global_001_similarity_matrix,Position,Pre,0.04763724985366678
p15,Global,jap_p15_Global_similarity_matrix,Position,Pre,0.047627558552316276
p15,Global,straight_p15_Global_003_similarity_matrix,Position,Pre,0.04971185988761167
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Position,Pre,0.04773296813472879
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Position,Pre,0.04792793594820837
p15,Global,hook_left_p15_Global_002_similarity_matrix,Position,Main,0.04790168464274668
p15,Global,hook_right_p15_Global_001_similarity_matrix,Position,Main,0.04762632829089923
p15,Global,jap_p15_Global_similarity_matrix,Position,Main,0.047622349694953776
p15,Global,straight_p15_Global_003_similarity_matrix,Position,Main,0.05014029222211773
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Position,Main,0.04768863958082291
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Position,Main,0.048500939830470886
p15,Global,hook_left_p15_Global_002_similarity_matrix,Position,Post,0.04770759336010115
